date,period_return,cumulative_return,portfolio_value,portfolio_value_change,num_bought,num_sold,bought_tickers_scores,sold_tickers_scores,bought_avg_score,sold_avg_score
2011-01-21,0.06859147950199618,2.2381778144076856,3.2381778144076856,0.20785436852282935,7,7,AAL:-1.4126 | APA:0.3938 | JBL:2.5625 | COP:0.5907 | A:1.1019 | CMS:-0.4417 | AA:0.9653,KMX:1.6065 | IVZ:-0.7779 | COST:0.5930 | KEY:-1.7021 | JPM:-1.1442 | COR:-1.1072 | AMZN:1.1991,0.5371342454308714,-0.19039794455945508
2011-02-20,0.06318614744793109,2.442785795251469,3.442785795251469,0.2046079808437833,7,7,KO:-0.8281 | KMX:0.5978 | CNC:0.9968 | APH:0.4678 | APD:-0.6943 | KLAC:2.0327 | AMZN:-0.6734,AON:0.3686 | APA:0.3938 | KG:-0.4505 | CMI:1.3119 | AN:0.4511 | CNP:-0.8151 | CMS:-0.4417,0.27132011193710265,0.11685011141109092
2011-03-22,0.018909355362089535,2.507886655289433,3.507886655289433,0.06510086003796411,8,8,AON:1.3650 | IVZ:0.7356 | KG:-0.7712 | KIM:0.3826 | CMI:-0.8977 | AN:1.8323 | CMS:-0.6255 | CNP:-0.8661,KSS:-1.6228 | KR:-1.3208 | A:0.4323 | CNX:0.5519 | APH:0.4678 | APD:-0.6943 | AMZN:-0.6734 | AA:1.4711,0.1443712587690118,-0.17354047473397896
2011-04-21,0.03918607114109178,2.6453469513184915,3.6453469513184915,0.13746029602905852,7,7,KSS:-0.8305 | KEY:-0.8799 | CNX:0.9207 | A:0.8883 | JBHT:0.9643 | APH:-0.9715 | AA:0.9852,KO:-0.5631 | AON:1.3650 | JBL:1.0305 | COP:1.0629 | KDP:-0.9750 | CMS:-0.6255 | KLAC:1.5127,0.15380100752685724,0.4010641398561497
2011-05-21,-0.03644571933131105,2.5124896594654875,3.5124896594654875,-0.132857291853004,6,6,KKR:2.1021 | COST:0.7288 | KLAC:-0.9865 | JPM:-0.6343 | CMS:-0.5734 | AMZN:0.5628,JNJ:-1.2937 | CNX:0.9207 | APH:-0.9715 | AN:1.2108 | AA:0.9852 | CNP:0.8726,0.1999114987345438,0.28735314270349416
2011-06-20,-0.0518233666482885,2.330460619994686,3.330460619994686,-0.18202903947080173,8,8,APA:-0.5962 | JBL:1.2031 | COP:-0.5590 | APH:-0.6693 | COR:0.4619 | KDP:0.3929 | AN:0.7500 | CNP:0.7890,KKR:2.1021 | IVZ:-0.8438 | KLAC:-0.9865 | JBHT:0.3714 | KIM:0.3412 | KMB:-0.7377 | CMS:-0.5734 | AMZN:0.5628,0.22156708328797448,0.029507790488698123
2011-07-20,-0.06847886902581643,2.10239444340243,3.10239444340243,-0.2280661765922556,6,6,IVZ:-1.0837 | AA:-0.8192 | CNX:-0.7593 | JBHT:0.8477 | KLAC:-1.1406 | AMZN:1.0451,COST:0.4819 | APA:-0.5962 | KG:2.0036 | APH:-0.6693 | CMI:-1.2595 | AOS:-0.8134,-0.3183318059591674,-0.1421362275508373
2011-08-19,-0.12797109839310306,1.7053776188315615,2.7053776188315615,-0.39701682457086873,7,7,KO:0.4137 | KKR:-0.7889 | KR:0.4523 | KG:0.9370 | APH:-0.9474 | KIM:0.6105 | APD:-0.4092,KMX:1.2355 | CNC:1.4210 | COP:0.5653 | JBHT:0.8477 | JPM:-1.2326 | COR:0.6045 | KLAC:-1.1406,0.03827209155221505,0.32867005308177244
2011-09-18,0.010031580797945519,1.7325168330038236,2.7325168330038236,0.02713921417226217,7,7,KMX:-0.7540 | JNJ:1.0266 | COST:0.8461 | APA:-1.1277 | KMB:1.3277 | COR:1.0634 | CMS:1.0725,JBL:-0.7435 | KR:0.4523 | KG:0.9370 | ANF:1.7765 | APH:-0.9474 | KIM:0.6105 | APD:-0.4092,0.49351470705989847,0.23945036519045723
2011-10-18,0.04272443949331692,1.849262083099965,2.849262083099965,0.11674525009614145,4,4,AOS:-0.8283 | JPM:-1.1475 | JBL:0.9331 | KLAC:0.8908,AAL:-1.6658 | JNJ:1.0266 | AN:2.0816 | COR:1.0634,-0.03797775220929067,0.6264483549452347
